date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:28:20	17741/17741	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263c74b93-454d%22	https://centrodecancerhn.org/wp-content/plugins/happy-elementor-addons/assets/vendor/anime/lib/anime.min.js?ver=3.8.1	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/happy-elementor-addons/assets/vendor/anime/lib/anime.min7e2e.js	(from https://centrodecancerhn.org/)
20:28:20	5520/5520	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267e1e2ac-1590%22	https://centrodecancerhn.org/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-includes/js/imagesloaded.minbb93.js	(from https://centrodecancerhn.org/)
20:28:20	79866/79866	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Apr%202025%2002:28:29%20GMT	https://centrodecancerhn.org/educacion-y-prevencion/que-es-el-cancer-de-mama/	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/educacion-y-prevencion/que-es-el-cancer-de-mama/index.html	(from https://centrodecancerhn.org/)
20:28:20	5359/5359	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263c753bb-14ef%22	https://centrodecancerhn.org/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.10.1	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min2f56.js	(from https://centrodecancerhn.org/)
20:28:21	74752/74752	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Apr%202025%2002:28:30%20GMT	https://centrodecancerhn.org/medicina/como-prevenir-el-cancer-de-mama/	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/medicina/como-prevenir-el-cancer-de-mama/index.html	(from https://centrodecancerhn.org/)
20:28:21	5014/5014	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263c74b80-1396%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.10.1	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/js/webpack.runtime.min2f56.js	(from https://centrodecancerhn.org/)
20:28:21	35870/35870	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263c74b80-8c1e%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.10.1	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/js/frontend-modules.min2f56.js	(from https://centrodecancerhn.org/)
20:28:21	4776/4776	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267e1e2ac-12a8%22	https://centrodecancerhn.org/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-includes/js/dist/hooks.min4fdd.js	(from https://centrodecancerhn.org/)
20:28:21	9141/9141	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267e1e2ac-23b5%22	https://centrodecancerhn.org/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-includes/js/dist/i18n.minc33c.js	(from https://centrodecancerhn.org/)
20:28:22	21564/21564	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263c753bb-543c%22	https://centrodecancerhn.org/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.10.1	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor-pro/assets/js/frontend.min2f56.js	(from https://centrodecancerhn.org/)
20:28:22	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263c74b80-2fa6%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://centrodecancerhn.org/)
20:28:22	21464/21464	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267e1e2ac-53d8%22	https://centrodecancerhn.org/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-includes/js/jquery/ui/core.minb37e.js	(from https://centrodecancerhn.org/)
20:28:22	139153/139153	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263c74b80-21f91%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://centrodecancerhn.org/)
20:28:23	2620/2620	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263c74b80-a3c%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.10.1	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/share-link/share-link.min2f56.js	(from https://centrodecancerhn.org/)
20:28:23	10682/10682	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263c74b80-29ba%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.0	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/dialog/dialog.mind227.js	(from https://centrodecancerhn.org/)
20:28:23	40842/40842	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263c74b80-9f8a%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.10.1	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/js/frontend.min2f56.js	(from https://centrodecancerhn.org/)
20:28:24	149022/149022	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263c753bb-2461e%22	https://centrodecancerhn.org/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js?ver=3.10.1	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min2f56.js	(from https://centrodecancerhn.org/)
20:28:24	43909/43909	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263c74b80-ab85%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.10.1	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/js/preloaded-modules.min2f56.js	(from https://centrodecancerhn.org/)
20:28:25	3721/3721	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263c753ba-e89%22	https://centrodecancerhn.org/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.10.1	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min2f56.js	(from https://centrodecancerhn.org/)
20:28:25	93444/93444	---M--	200	added ('OK')	font/woff2	etag:%2263c74b80-16d04%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.17.0	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.woff2	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.17.0)
20:28:26	114588/114588	---M--	200	added ('OK')	font/woff	etag:%2263c74b80-1bf9c%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.17.0	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.woff	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.17.0)
20:28:26	212156/212156	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c74b80-33cbc%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.17.0	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.eot	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.17.0)
20:28:26	211996/211996	---M--	200	added ('OK')	font/ttf	etag:%2263c74b80-33c1c%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.17.0	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.ttf	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.17.0)
20:28:27	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c74b80-20cca%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:27	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2263c74b80-12bdc%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:27	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c74b80-20cca%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:27	319546/319546	---M--	200	added ('OK')	image/svg+xml	etag:%2263c74b80-4e03a%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.17.0	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1ecc.svg	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.17.0)
20:28:27	134040/134040	---M--	200	added ('OK')	font/ttf	etag:%2263c74b80-20b98%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:27	90060/90060	---M--	200	added ('OK')	font/woff	etag:%2263c74b80-15fcc%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:28	747545/747545	---M--	200	added ('OK')	image/svg+xml	etag:%2263c74b80-b6819%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:28	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c74b80-84f2%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:28	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c74b80-84f2%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:29	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2263c74b80-33dc%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:29	16276/16276	---M--	200	added ('OK')	font/woff	etag:%2263c74b80-3f94%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:29	33736/33736	---M--	200	added ('OK')	font/ttf	etag:%2263c74b80-83c8%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:29	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%2263c74b80-2354a%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:30	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c74b80-31916%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:30	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2263c74b80-13174%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:30	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2263c74b80-18d14%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:30	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c74b80-31916%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:31	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%2263c74b80-317f8%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:32	123520/123520	---M--	200	added ('OK')	font/woff2	etag:%2263c74b93-1e280%22	https://centrodecancerhn.org/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	(from https://centrodecancerhn.org/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.8.1)
20:28:32	1999863/1999863	---M--	200	added ('OK')	image/png	etag:%2263a13116-1e83f7%22	https://centrodecancerhn.org/wp-content/uploads/2020/06/Doctores.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2020/06/Doctores.png	(from https://centrodecancerhn.org/wp-content/uploads/elementor/css/post-400.css?ver=1691081486)
20:28:34	294780/294780	---M--	200	added ('OK')	font/woff	etag:%2263c74b93-47f7c%22	https://centrodecancerhn.org/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	(from https://centrodecancerhn.org/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.8.1)
20:28:34	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c74b80-2876e%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:28:34	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%2263c74b80-e05cf%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.10.1)
20:28:34	776099/776099	---M--	200	added ('OK')	image/svg+xml	etag:%2263c74b93-bd7a3%22	https://centrodecancerhn.org/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	(from https://centrodecancerhn.org/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.8.1)
20:28:34	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2263c74b80-2876e%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:28:34	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2263c74b80-12d68%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:28:35	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2263c74b80-17ee8%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:28:35	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%2263c74b80-286ac%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:28:36	2086/2086	---MCZ	200	added ('OK')	text/css	etag:W/%2263c7fa1a-826%22	https://centrodecancerhn.org/wp-content/uploads/elementor/css/post-1337.css?ver=1674050074	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/elementor/css/post-1337ef6b.css	(from https://centrodecancerhn.org/relevo-por-la-vida/)
20:28:36	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%2263c74b80-6c7db%22	https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://centrodecancerhn.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:28:36	24245/24245	---MCZ	200	added ('OK')	application/json	date:Thu,%2003%20Apr%202025%2002:28:46%20GMT	https://centrodecancerhn.org/wp-json/wp/v2/pages/1337	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/wp/v2/pages/1337.json	(from https://centrodecancerhn.org/relevo-por-la-vida/)
20:28:37	2139/2139	---MCZ	200	added ('OK')	application/json	date:Thu,%2003%20Apr%202025%2002:28:46%20GMT	https://centrodecancerhn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentrodecancerhn.org%2Frelevo-por-la-vida%2F	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/oembed/1.0/embedd416.json	(from https://centrodecancerhn.org/relevo-por-la-vida/)
20:28:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Apr%202025%2002:28:46%20GMT	https://centrodecancerhn.org/?p=1337	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/indexcfab.html	(from https://centrodecancerhn.org/relevo-por-la-vida/)
20:28:37	2299/2299	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Apr%202025%2002:28:47%20GMT	https://centrodecancerhn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentrodecancerhn.org%2Frelevo-por-la-vida%2F&format=xml	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/oembed/1.0/embed3baa	(from https://centrodecancerhn.org/relevo-por-la-vida/)
20:28:38	185235/185235	---M--	200	added ('OK')	image/png	etag:%2263a13116-2d393%22	https://centrodecancerhn.org/wp-content/uploads/2019/04/Imagen6.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/04/Imagen6.png	(from https://centrodecancerhn.org/relevo-por-la-vida/)
20:28:39	465876/465876	---M--	200	added ('OK')	image/png	etag:%2263a13116-71bd4%22	https://centrodecancerhn.org/wp-content/uploads/2019/04/Imagen7.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/04/Imagen7.png	(from https://centrodecancerhn.org/relevo-por-la-vida/)
20:28:39	484341/484341	---M--	200	added ('OK')	image/png	etag:%2263a13116-763f5%22	https://centrodecancerhn.org/wp-content/uploads/2019/04/Imagen-4.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/04/Imagen-4.png	(from https://centrodecancerhn.org/relevo-por-la-vida/)
20:28:40	1253706/1253706	---M--	200	added ('OK')	image/png	etag:%2263a13116-13214a%22	https://centrodecancerhn.org/wp-content/uploads/2019/04/Imagen-1.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/04/Imagen-1.png	(from https://centrodecancerhn.org/relevo-por-la-vida/)
20:28:40	14916/14916	---M--	200	added ('OK')	image/png	etag:%2263a13115-3a44%22	https://centrodecancerhn.org/wp-content/uploads/2019/02/Disen%cc%83o-sin-ti%cc%81tulo-3.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/02/Disen%cc%83o-sin-ti%cc%81tulo-3.png	(from https://centrodecancerhn.org/relevo-por-la-vida/)
20:28:40	524525/524525	---M--	200	added ('OK')	image/png	etag:%2263a13116-800ed%22	https://centrodecancerhn.org/wp-content/uploads/2019/04/Imagen2.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/04/Imagen2.png	(from https://centrodecancerhn.org/relevo-por-la-vida/)
